name,id,text
Louie's Dim Sum,BuzfrbiSKrnFa4jeuPTp-w,"***THIS IS SOLELY FOR THE MANTOUS****
Coming to Chinatown, you have to literally walk for your food. Literally. Each store has their own specialty. For this..."
Louie's Dim Sum,BuzfrbiSKrnFa4jeuPTp-w,"It's a place for takeaway sui Mai , dumplings and massive steamed buns. The items here are big and cheap. But last time I was here they didn't seem to have..."
Jang Soo BBQ,d74oNV0yHMfZPVoYy9Ha8A,"Ate here on a Thursday evening and was surprised that the only customers that came by were only picking up and not dining in, so service was quite prompt..."
Jang Soo BBQ,d74oNV0yHMfZPVoYy9Ha8A,"TLDR: Food tastes good, poor service, possible food poisoning...

Very delicious banchan but the lack of service impacted the enjoyment of the meal. We had..."
Jang Soo BBQ,d74oNV0yHMfZPVoYy9Ha8A,"This isn't an all you can eat Korean bbq spot. We came here wanting Korean bbq and found out it wasn't all you can eat, which is fine, but it is on the..."
Draeger's Market,WnVJSnsNVOeyodYmj5BaXA,"If you're a ""foodie,"" then it's hard not to like this place.  An upscale market with lots of great stuff.  There is so much beautiful and unusual stuff that..."
Draeger's Market,WnVJSnsNVOeyodYmj5BaXA,Came by for some imported chocolates the other night and was slightly disappointed that their chocolate bar closes before the rest of the store does. Unlike...
Draeger's Market,WnVJSnsNVOeyodYmj5BaXA,"They have the chocolate truffles!! Their prices are $75/lb or $55/lb let me tell you well worth it! Not that anyone will buy a pound, I think. 

My favorite..."
Wise Sons Jewish Delicatessen,2KaFcRyHcNLfv4kzEmTYJA,I've been searching for a great pastrami across the Bay for over a decade and had Wise Sons recommended to me about a hundred times.  I finally caved and...
Wise Sons Jewish Delicatessen,2KaFcRyHcNLfv4kzEmTYJA,"Truly an insult to Jewish food.

Walked in around 7pm on a Sunday. There was one other table already eating but the restaurant was otherwise empty. I..."
Wise Sons Jewish Delicatessen,2KaFcRyHcNLfv4kzEmTYJA,"Very disappointing. Went in at 6:30 PM on a summer night (before sunset/Seder!). They were out of matzoh ball soup and out of brisket, two of the most..."
Kate's Kitchen,n5LHxcE-fbgr9O4Unri_ug,I don't know how anyone could give this place less than five stars unless they are so affluent that they have been hand fed grapes while sipping milk and...
Kate's Kitchen,n5LHxcE-fbgr9O4Unri_ug,"Kate's is a neighborhood institution. Be sure to check the specials board for this week's Meat Omelette, Veggie Scramble, and Aggie Sandwich. Portion sizes..."
Kate's Kitchen,n5LHxcE-fbgr9O4Unri_ug,Straightforward spot with good selection of breakfast/brunch options at reasonable prices and generous portions. Not too many tables (about 15 in total)...
El Tomate Restaurant,bNs24yP7wb3rcm6T_jexSw,"What a pleasant surprise!
This is an unassuming, unpretentious restaurants, in a part of san francisco with plenty of hipster joints. There aren't a lot of..."
El Tomate Restaurant,bNs24yP7wb3rcm6T_jexSw,"I don't know if I was hungry walking into this place, but their quesadilla hit the spot and my headache went away. 

I was outside searching where the smell..."
El Tomate Restaurant,bNs24yP7wb3rcm6T_jexSw,"wow, I love this place!

I'm a regular at my favorite Taqueria next door called La Espiga de Oro.
(I go there at least once a week for my super burrito..."
Bissap Baobab,6RD33qPwBS6j3ggo84J4iA,"It's a bit sad to hear this may be our last meal at this funky, fluid and casual place. It's so lively - and today is a Wednesday evening - it's packed!..."
Bissap Baobab,6RD33qPwBS6j3ggo84J4iA,"Upscale West African and Caribbean cuisine with North American twist. 
Also hosts one of SF's main Salsa communities gatherings (every Wednesday).  Also..."
Bissap Baobab,6RD33qPwBS6j3ggo84J4iA,Some of the best food that I have ever had. The chicken off the Dibi plate just fell right off and the onions were flavored to perfection. I am only sad I...
Hillstone,_D1Ev_zTZs5ijHkleK6C2w,"Looking to go somewhere that won't disappoint?  Hillstone consistently meets my expectations, delivering a classy dining experience with high-quality meals...."
Hillstone,_D1Ev_zTZs5ijHkleK6C2w,"Solid everytime.  

Long day at the office and after a good workout, I was in need of a reward- rode across the city in search of a worthy meal.  Park..."
Hillstone,_D1Ev_zTZs5ijHkleK6C2w,"4/5 stars from me. I love the artichoke dip, Hawaiian rib eye steak and their Walt Bluejay Pinot so much I think I can consider myself a regular now because..."
Golden King Vietnamese Restaurant,4HeUBskEaGZ2qlnGtBcy7A,The service here was great! Came in on the day of the parade and they were still open at 9! My bf and I ordered two number 1 Pho Xe Lua and it was fricking...
Golden King Vietnamese Restaurant,4HeUBskEaGZ2qlnGtBcy7A,"The only reason to come here is if 1. You like supporting family businesses, 2. You are just looking for a cheap meal in Chinatown. 
I appreciate their..."
Golden King Vietnamese Restaurant,4HeUBskEaGZ2qlnGtBcy7A,"Chinatown has three Golden restaurants all within a five-minute walking distance from each other. I mean there is the Golden Flower Vietnamese Restaurant,..."
Mai's Vietnamese Restaurant,ogif-GNQYoVNsc9mqI378w,The best in town! I've been going to Mai's for over 15 years and have always had a great experience. The food is consistently delicious; the couple who own...
Mai's Vietnamese Restaurant,ogif-GNQYoVNsc9mqI378w,"Awful service, my son and I walked in, he is 8 and has autism and he's very much interested in the bathroom signs everywhere we go. So he made a beeline to..."
Mai's Vietnamese Restaurant,ogif-GNQYoVNsc9mqI378w,"Mai's is a humble little spot that serves solid Vietnamese food.

The shrimp and crab Imperial rolls were the best I've had in several years with a great..."
SOMA Restaurant & Bar,w6bwuiCl388Fj7FmIeOMIA,"Incredible service and delicious food!

I made a reservation for a large party and the staff could not have been more helpful beforehand or the day-of. The..."
SOMA Restaurant & Bar,w6bwuiCl388Fj7FmIeOMIA,They have juicy burger and crispy bacon here. The only drawback was that they didn't serve Avocado
SOMA Restaurant & Bar,w6bwuiCl388Fj7FmIeOMIA,"It's a bar. Not a good place to order food.how do you need up Pizza? Seriously m, how do you mess up pizza. I've had better pizza at Chucky Cheese. Drinks..."
Mee Mee Bakery,zgBfOxGRJ4ICSUTrb_qUfg,My girlfriend and I took a stroll in here after dim sum nearby. I was immediately drawn to their colorful fortunate cookies and my girlfriend and her...
Mee Mee Bakery,zgBfOxGRJ4ICSUTrb_qUfg,"Rude ass motherf*ckers like they mad at the world. Just because they know they monopolize the cow ear crackers, they think they can be assholes and treat..."
Mee Mee Bakery,zgBfOxGRJ4ICSUTrb_qUfg,Owner is a rude ass mother fker. He act like he's the shiet and no customer service. Wife was standing there waiting to order their famous cow ear cookie....
Lite Bite,3hInKoS_u0FPJMIpbITsHw,Love light bite! Convenient food when i don't have time to cook and need a quick bite or side. Everything I've had there has been good and has a homemade...
Lite Bite,3hInKoS_u0FPJMIpbITsHw,"Cute place right on Union st!  I stopped in after my
Workout at basecamp and it was the perfect spot for some healthy post workout eats.  The lady explained..."
Lite Bite,3hInKoS_u0FPJMIpbITsHw,This has been my regular place to get food and smoothies for over a year. On Monday a bunch of saran plastic wrap was blend into my smoothie. I discovered...
Casa Mexicana,1iO6SaWry8C6i_n4cFsxCw,This is one of the best Mexican places I've been to in terms of the food. The food was utterly delicious and the staff was welcoming too. The hostess lady...
Casa Mexicana,1iO6SaWry8C6i_n4cFsxCw,"RISING PRICES / FALLING REVENUE DEATH SPIRAL...

As yourself why a taqueria can be empty on a Friday or Saturday night?

Why does this place suck so much..."
Casa Mexicana,1iO6SaWry8C6i_n4cFsxCw,Every other place on the block had long lines so I decided to give this place a shot. Got a pastor burrito and two steak tacos. Burrito was somewhere in...
Crepes On Cole,UyA7m3aI7SB0hWdMzlwGWQ,I'm a bit surprised to read some of the less than stellar reviews of Crepes on Cole.  I've always found it to be a solid breakfast/brunch option in quaint...
Crepes On Cole,UyA7m3aI7SB0hWdMzlwGWQ,"We have been coming to Crepes on Cole off and on for 12 years we have always enjoyed this gem.
We loved the first brother who owned the place.

We also..."
Crepes On Cole,UyA7m3aI7SB0hWdMzlwGWQ,"Wanted a quick breakfast and I've noticed this place before, it's a few feet from the light rail stop. 

At 8:30a on a Tuesday morning, it was sunny..."
Yick Wo Alternative Elementary School,rI-tXfjKccjXzknftIWYww,"My Mommy put me on their waiting list and my number came up...I was in. Oh, I kicked and I screamed!!! ""It's such a tiny school! Where am I supposed to..."
Yick Wo Alternative Elementary School,rI-tXfjKccjXzknftIWYww,I have some awesome awesome memories at this school. Im in college now but Ill never forget the memories I made here! Such a happy time.  Mrs. Balestreri...
Miki Restaurant,ydRU8jEKxt0X5PQdP4VdRQ,What a fabulous neighborhood find. Some of the best soba I've had in town. So glad we found this place. It's a small restaurant that offers a good variety...
Miki Restaurant,ydRU8jEKxt0X5PQdP4VdRQ,"I was a bit disappointed in this place after trying it considering it was supposed to be a 4star place. 
I liked the customization of the different broths..."
Miki Restaurant,ydRU8jEKxt0X5PQdP4VdRQ,"Stopped by this restaurant for dinner with a friend as it was pretty cold outside and a bowl of ramen/udon sounded nice. Servers are very quick and nice,..."
Manora's Thai Cuisine,A6D6wG5y0sqpaqJjgc8QeQ,"Great food again. Took me far too long to revisit Manora's after my first visit. My initial review still stands, but the update here is to let you know that..."
Manora's Thai Cuisine,A6D6wG5y0sqpaqJjgc8QeQ,I'm allergic to cancer causing MSG and I despise places that use it and don't disclose it. This is one of them.
Manora's Thai Cuisine,A6D6wG5y0sqpaqJjgc8QeQ,The tofu red curry was so flavorful. I love that they offer to make most menu items vegetarian. The pad Thai was okay. We have ordered take out from here...
Round Table Pizza,sW98jWYHl01r46avD5cUYA,"Went here on a whim with some friends after getting drinks. Ordered a small pepperoni and bacon pizza & split a pitcher of beer. Pizza was fresh, hot and on..."
Round Table Pizza,sW98jWYHl01r46avD5cUYA,"This is place is a joke. No wonder why they have 2 stars. 
The menu isn't accurate, I ordered a family size  salad and the person said I could share with..."
Round Table Pizza,sW98jWYHl01r46avD5cUYA,"Horrible the manager hung up on me after me calling to check status of my order I waited two hours before
My pizza arrived blamed traffic but my GPS showed..."
Garden Bakery,vuYas7gLlshLOWw6GCnKFA,"I was in SF for a few days on business a couple weeks ago, and happened to be staying right in the heart of Chinatown, so I made it my mission to try a..."
Garden Bakery,vuYas7gLlshLOWw6GCnKFA,"This place cons you with the price of stuff. Be careful

I've gone here a few times and the prices are always different depending what time of day you go"
Garden Bakery,vuYas7gLlshLOWw6GCnKFA,I had their egg tart and bbq bun.  The tart was thick with egg filling.  It wasn't overly sweet so I really like it.  The bbq bun had the right amount...
The Homestead,uRxCjtTvJpcrD510tIDKcA,"I am so glad that The Homestead is now my local neighborhood bar! They ambiance is super chill and the bartenders are very friendly, there is often some..."
The Homestead,uRxCjtTvJpcrD510tIDKcA,"I just hate it when I order a Guinness and two minutes later, the beer is in front of you.

That's not how you pull a pint.  I'm glad The Homestead knows..."
The Homestead,uRxCjtTvJpcrD510tIDKcA,Super chill neighborhood bar. Very friendly beer prices too. Way nicer to visit during weekdays than weekends since it's a lot less crowded and you can...
The Olympic Club,Pc4WNPpkhK44ItPcq9EGGA,"From Spokane and using the reciprocity club benefit.  It costs a little for the week but so worth it. Beautiful club, nice people and always good to work out!"
The Olympic Club,Pc4WNPpkhK44ItPcq9EGGA,"This is a review of the bistro style dining venue off the main lobby.  It's a very comfortable place, and set up almost like a sports bar with TVs and a..."
The Olympic Club,Pc4WNPpkhK44ItPcq9EGGA,"I was able to play as a guest here and I have to say this course is so unbelievably nice & beautiful, words just can't do this place any justice.

The tee..."
Sacred Grounds Coffee House,N2MO7risubQGcEoVhDUoyw,"I really like the vibe of this place, and they do breakfast sandwiches right. What more do you want?"
Sacred Grounds Coffee House,N2MO7risubQGcEoVhDUoyw,It's a cute place on the outside and inside. They have a promising menu. I will have to come back and try some of the food. But seriously this is a $4.50...
Sacred Grounds Coffee House,N2MO7risubQGcEoVhDUoyw,I was running errands and happened to walk by this coffee house on my walk home. I was drawn in from the milk bubble tea sign on the windows and decided to...
Kimochi,0j-VpLf5n5M9UuVMHqJFSQ,"Thank goodness for Kimochi, and the numerous services they provide to the community. Of course they will try to assist you regardless of your background,..."
Kimochi,0j-VpLf5n5M9UuVMHqJFSQ,"Kimochi provides much needed services to seniors, including various activities & lunch on weekdays, both eat-in at their Sutter St. location as well as home..."
