name,id,rating,price
Fat Angel,W0mlelgnkSPU3ELhyzkXHA,4.0,$$
Mi Pueblito Market,wyp6ih4K_r6PkS-Le5cxLg,3.5,$
George R Moscone Elementary School,-VkqtzK8c0EDLI2BM8YRsQ,3.0,
Shell,kiPIXPNKE6MT0M5JAjc7pg,1.5,
Velvet Cantina,jHCtJJycHt5DLAlPjQ0PoA,4.0,$$
Mission Street Pantry,UgH7AknVzB6bRujt625jPw,3.0,$$$
Grateful Dogs Rescue,-UXTETqjCqKVER1ljvluMg,5.0,
Cherry Blossom Bakery,z8yCIEQwinVk0-JDd_yXtQ,4.0,$
VinoRosso,cJPJfRHoQl0W3U2QkRhrdg,4.0,$$
Lucca Ravioli Co,AH2lEHfc0nX42ACnjBm__g,4.5,$$
Bret Harte Elementary School,Nsn1lCdRQzgUFDN8u8IVbQ,5.0,
Cafe International,6iR0zBfiup79DErYKAXY0Q,4.0,$
Sing Sing Sandwich Shop,DfPLBY50sx7-A1aI0wmoLg,4.0,$
Quickly - Kobe Bento,s2noUNveNyXYZyVqXGjcNQ,3.5,$
Baker Street Bistro,xc9iz3CT9v133LFdjhOZcQ,4.0,$$
,,,
Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,4.0,$
Moulin Rouge Restaurant,Bsh2ZpvfraCwDXEKuqP9KQ,4.0,$
Four Barrel Coffee,E8RJkjfdcwgtyoPMjQ_Olg,4.0,$
Blue's Chocolates,JyhYPrYGilzmeGvm26JVVw,4.5,$$
Cadillac Grocery,MgdK-BY8VeqkULVoheIjLA,3.5,$
Norm's Market,Aw_dPXK4bOIB0GxEio4Msw,4.5,$$
Pacific Food Mart,OszsET0UWoIeCQ4YVxhPWg,4.5,$
Rita's Catering & Eatery,CrXJso0vAbUXFv5cunoeGA,4.0,$
Dolce Spazio Dessert Cafe,vlB-9OMT_vvWfb4wH-Ya9A,4.0,$$
,,,
Hard Knox Cafe,8pZevgVXucZStPwUYPfAkQ,4.0,$$
Abraham Lincoln High School,xY0nZ1E5kQg5nDXQd1U9jQ,3.5,
Curry Senior Center,YfEbpD1e2UdjAqIy5Yn2Xw,5.0,
,,,
Love N Haight Deli,oY2Jvi31y-7qMctAHR8Wnw,4.0,$
Station Cafe,Afxh_yKTWvDl0VtT0xCUvg,3.5,$
Supreme Crab,fHU0nD8amfRQGKIAfV7kdw,4.0,$$
Sushi Zen,6bHDla2n0mBXkeNmsM8_dw,4.0,$$
Italian-American Social Club Of S F,h2nqqNtrmTjZTMMV_pjGqQ,4.5,$$
Auntie April's Chicken-n-Waffles,5nmJoZWnYKl6pAi7mMMsUg,4.0,$$
Shaw's San Francisco,XsiCbtGKRRJd3wQlwx99vQ,4.0,$
Arsicault Bakery,1U9_ZNruMLf4EL0pMoxb_w,4.5,$$
Kasa Indian Eatery,Pvr9hnB4RP54crj4gdTUag,3.5,$
,,,
Yumma's Mediterranean Grill,yxfq9eICLD5M4Sw5Fddc0A,3.5,$
Patxi's Pizza,mMbfBqC3RHiGWGZoY0eWCg,3.5,$$
Cable Car Corner,O1baF6z-vMnyaULoGFKT6g,2.5,$
Réveille Coffee Co.,cQfRu22j4nAuycKWHexAIA,4.0,$$
Goemon,9t3DWuROXOrvioDxG9R59A,4.5,$$
InterContinental San Francisco,5c8wh5-BXxbKrCEg1uGuxw,4.0,$$$
Liang's Food,yjZq4NlO_WwjNr3lniFNww,3.0,$$
,,,
Donairo's Pizza,uyNbpsDWXXoIhY9nKdAFpw,4.0,$
Hayes Market,aLjKukAMITUA6mNTq0AbNg,3.0,$
Flour + Water,qs7FgJ-UXgpbAMass0Oojg,3.5,$$$
The Cypress Grill,IGXlabFSIPGG85twYOSGzw,3.5,$$
Amarena,SIlvau33Tsp5IuEEmGf46A,4.0,$$
Cigar Bar & Grill,8rwcx4ZwW_tEj4onnXnEiw,3.5,$$
Farley's,LPlebkRnRpmbrjz9Z8sYPg,4.0,$
Bottom's Up,aG0R24iGkSdQARo_9h_NOA,3.5,$$
,,,
Bacon Dog Cart,89lcibUju_4PqUrZ10w71w,4.5,$
Yuubi Japanese Restaurant,s2f2diwImCaaui2SDpNh-A,4.0,$$
Yuet Lee,zWYyO-Y5eO1C8A2kW1ZhVQ,3.5,$$
Haight Street Market,Yi37TP021npWZsOPeZ2Xqw,4.5,$$
Restaurant Pupuseria Ilobasco,XXwjqXpoBMDJo7Ukxcw_Zw,3.5,$$
Dartealing Lounge,xVqhyeFFo3dBc8PLk7DEVg,4.0,$$
Ploy II,-mUqJ1wTUEC-_8qVR2NWHQ,4.0,$$
Ristorante Marcello,gyZz8yFrX4FN7TF1-ULW5A,4.0,$$
cozy Cable Car Cafe,dxOJrezNTuuD8OEOywMrCg,3.5,$$
Rhoda Goldman Plaza,KJAFlcgXnGTww96Z0zDFdA,3.5,
Domo,xeRy4mjZWczet5V9Jtmx1g,4.0,$$
Safeway,eZdJXs2dRkyhtzbG0AT5vQ,2.5,$$
Hong's Kitchen,IvxDp_xNPHVjb2qar-N-Ig,3.5,$
24th Street Cheese Company,S9tQuE6NntybvNo3vEgL9Q,3.5,$$
"Palace Hotel, A Luxury Collection Hotel, San Francisco",l9Jjhf6etOB1k5SDrmfO5A,3.5,$$$
Glide Memorial Church,Y4-nrUHauQcrH74z430v0g,4.5,
Turk & Larkin Deli,b1Y_BNGcGuH07N3GV9bPHg,4.5,$
Sherman Market,p-YhAX9HsehYM10lmWluiA,4.5,$
Super Sam Food,S_HWR_cXRoD8nUrhL2c5fw,4.0,$$
Kichi Grill,w31yredwoqFFaB7bynt8sw,3.0,$$
The Original Ghirardelli Ice Cream & Chocolate Shop,vzBSlQezq2GJkDeqBQxdtw,4.0,$$
Pearl's Deluxe Burgers,TRBP1G1l8vZkjgfqdx96Cw,4.0,$$
Xanath Ice Cream,y1CtMGY68B5ZJeH82ok8HA,4.0,$
Carmelina's Cafe,sIfO4yZJ9HWBS2xnVYm4ag,2.0,$
Hops & Hominy,AoxdFkE06fQs_ZP0S0VRPw,4.0,$$
Gordon J Lau Elementary School,QGhkvHnoJJ3SYqivDd8tag,5.0,
Hazel's Kitchen,1HEjxY-yIGJJ4Uh1SJDLxw,4.0,$
California Produce,W0yaC82NMAoDIzlhFduYeA,4.5,$
Hillwood Academic Day School,gxWwsVwztHwGWuRJE7OLww,5.0,
Roxie's Market & Deli,0xpUthb-IYVJRwxdB2wvNA,4.0,$
Bobo's,yNU6sPRWzVl0ngCRqat1TQ,4.0,$$$
Taza Smoothies & Wraps,GIjfj-L-0nDOkLSukl9N7g,3.5,$
Clay Theatre,gykd793r5uwi6p2zVxu8Nw,4.0,
Tacos San Buena,VhHqbhSwCKDaRK0KAmpjGA,4.0,$
,,,
Orexi,Du3-fALBKDhn0osed2kOpg,4.0,$$
L’Ardoise Bistro,9yM20-7fj4LMrOO30nqkBw,4.5,$$$
Vieni Vieni Lucky Spot,mj025BcDs8nsvOZvb8xvbA,4.0,$
Extreme Pizza - Fillmore District,ZatXLL5acJQlOBo_EqhFiQ,3.0,$$
La Mejor Bakery,t4WcuNvabx5OoWYv5YOZkw,4.0,$
Garden of Eden,DxgBEcbyikLXxBKJY-dJiw,2.5,$$$
Frances,dMlsQsPU8Y_oiPYC5hHi2A,4.5,$$$
Mozzarella Di Bufala Pizzeria,QHeiQgLRI1aktqigtx3Muw,3.5,$$
Super Mira Market,9PhrFgMv94H6iWHjpL8SZA,4.0,$$
Nick's Foods,W6XqNOrkcNGe30vUHAd_kg,4.0,$
Matching Half Cafe,7jCbynLs9w6C_ZG9vGjGhw,4.0,$$
New Sun Hong Kong Restaurant,tM6g-7Yh2zuqOalPw2_itw,3.0,$$
Alamo Square,HSLPjCmw6r_LrzmrNVScsw,4.5,
Ariake,kd4Xqgpkkv5vftm2ayCWrA,4.0,$$
Daniel Webster Elementary School,5mmoOrJ1AAWdiYhZBsw5UA,4.5,
Tope,MyboQThGWO1z470Btk3iwQ,4.0,$
Giant Scoop Cafe,-pt_Hox9jyNvY9rpo3ZoiQ,4.0,$
JB's Place,bJNVd1HqilRD3F9RO3t20g,4.5,$
Le Petitt's Kitchen,au6IWLg6TlCK7z-QYgTIEA,4.0,$
Zazie,gqVl3RprESEqkIPeJH0yOg,4.0,$$
Shanghai Dumpling King,WLVcFNJnnkfig_ASwwt86g,3.5,$
Washington Bakery & Restaurant,aHnXmu0YUUg5WW_ERihxTw,3.5,$$
Beach Street Grill Restaurant,nY3qsB75yCrOiTZcsrzFDw,4.0,$$
Cafe Isabella,3fAm4LkrGUbjXM6eMonBEA,4.0,$
Superior Palace,aiASj7pJtkGJQfOOmyz5bA,3.0,$$
Golden Kim Tar,ZajCfjeJaHdakadUMYT9Dw,3.5,$
Just Won Ton,rVEilABR3QhuYL1qc5R9gA,3.5,$
Sequoia Hospital,n29sOQcwvU1-Oo964DtnQw,3.5,
Rubin's,rQ0IS-WDra4BuF0qQkVQKQ,4.0,
St John's Snack Bar,wQeKU_F1s-hIp97oI-ROog,1.0,
Lai Hong Lounge,Uh8PqobH8dQDAkvlQr4v9A,3.5,$$
Grove Street Market,w8BHtKaXLKXJwn8p0RShGw,4.5,$
Ristorante Milano,v1aUahwzM8CTeLA0O7J8ww,4.0,$$$
La Briciola,iH0f1TMuwLOb5hXz4Y4UOA,4.0,$$
,,,
Mission Bowling Club,hEXhf40Y9PdnYJzT_LEJlg,4.0,$$
Superb Garden Grocery,YNJPkeSlHjT5Q5hqpKaTbw,4.0,$
Royal Market & Bakery,BCUDKv2SznEp1GZuCrIZvg,4.0,$$
Marina Deli,imuT3pLHVFscv_z74lGYDQ,4.5,$
Safeway,QUfQllPmeVed-U6QzEa9EA,2.5,$$
Golden Produce,BTPsv5-vBA_HU3mQ2KSnrA,4.5,$$
ilana's Coffee,r2VvA24rgH-42Bo2ZeOU9A,4.5,$
,,,
,,,
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,4.5,$$$
Sunstream Coffee,rJuREfb9mZTCNgXDsOPLtw,4.0,$
Za Pizza,WKJzi4g1OGp1nW_6ZJD_rQ,4.0,$
Rutily's Market,pkrvLo1Cx-YDPHBaReHXQA,3.5,$$
,,,
Crissy Field,MKqtBlDciknkwW0q_Xa-Ow,5.0,
Cafe Ethiopia,O-UenHinrjyX1poNa4Cafw,3.5,$$
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,4.0,$$$$
Emporio Rulli Union Square,_MB9ozh0K7trfu9y8aCk3A,3.0,$$
Seakor Polish Delicatessen,R7SY08-_gSprgK1jeXfh0A,4.5,$
Kissako Tea,KKD4YiUXJ__ihFgUCJdo6Q,4.0,$
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,4.0,$$
Waraku,IdqBJvRIA0YPwLZaoUNM0w,3.5,$$
,,,
Love + Propaganda,vozKiXdySs9J7toN-tIeSg,2.5,$$
Missionaries of Charity,zp5ILr77MNhRUDjflfu2Pg,5.0,
W San Francisco,Bab9bdd3SUkXPo6jIVO55Q,3.5,$$$
Tower Burger,zriqhz9jWIY0Y-PXBnLDCw,3.5,$$
Comstock Saloon,fL02NLRFLMQT7Pot44gxhA,4.0,$$
Mike's Market,OmdHCtqseHAuuuAv3kO5ww,4.5,$$
Pluto's,PuOsLglHAg0kpHVvGj2new,4.0,$$
TEL HI Neighborhood Center,iDcuq2uGyBURPTdlzWEGGQ,5.0,
,,,
Courtyard by Marriott San Francisco Downtown,DiGF0Ci7ncPR6b-Wwap5Qw,3.5,$$
Noodle City,rBFkRnxemWneAY9QbHRRlg,4.0,
Prima Cafe,J55irzYC5kxIIE7bS0raJQ,4.5,$
Station Cafe,Afxh_yKTWvDl0VtT0xCUvg,3.5,$
,,,
Bakesale Betty,PkLfjhJ_XExjwARO1RkQIw,4.0,$$
The Westin St. Francis San Francisco on Union Square,kmkM0EFlpK1HM_Tk4AlZ2w,3.5,$$$
Caffe Bianco,uxsyxN9uJZoZ5jobVBM3sg,4.0,$
Farm : Table,TcbKvh-e1lxywJuN6in5JQ,4.0,$$
The Dry Dock,29ZIguvO_IenVwEVrDQihQ,4.0,
Calabria Bros,EJT4D7B5__hwzdF6eE8Byg,5.0,$
San Francisco Zoo,EnClsPfQ3j-9triBsg3YnQ,3.5,
Ristorante Parma,mf8cgiuuHtO8aDQf1QUXWg,4.0,$$
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,4.5,$$$
Manzoni,pf_1RlNcUfs9KkntxVQFmA,4.0,$$
Azucar Lounge,dO2SzJmsckHFkk_gmasNKw,4.0,$$
Reliance Market,eDN8ERIlNUKJEznK8up1gQ,3.0,$$$
Vanida Thai Kitchen,uauHhqLPVP0ug-_qCzzT9Q,3.5,$$
South Beach Cafe,Bx43nzquUrP60pl8WXRzBQ,3.5,$
Neighborhood Baptist Church,lSouP3oRYPfETANMQUAMtQ,5.0,
Blush!,qz3acsikrI1Ax1eXc3UdWw,4.0,$$
Julia Morgan Ballroom,sFfiQXWWHcoC9VO3HFobUw,4.5,
Cal-Mart Supermarket,Gs1nRvjI1BBCEDIwTzEJpw,3.0,$$$
New Star Market,cahWqf6Zuxi7ItZgYCqv2w,4.5,$
Angel's Market,a_x6JCmp1cmH_YMELwrQzQ,4.5,$$
Clarendon Alternative Elementary School,NxQneOUmpi-g0KS6vy8g5g,4.0,
Samiramis Imports,O8DgC3zm1fZf34a16YCjDw,4.5,$
Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,4.0,
Bambino's Ristorante,smceLM-VDB5jkILB6OSSvg,4.0,$$
,,,
San Francisco Italian Athletic Club,5xcncJ65pOzk_BjRuhWL1Q,4.5,
Boogaloos,M4G48CR-n5ns-LmGyuLrwA,4.0,$$
Enjoy Vegetarian Restaurant,1hZO9SO0wXsx3CeeECfNng,4.0,$$
Okoze Sushi,FkmficKyZxewFcG5H2FcNg,4.0,$$$
Harvey's,Yw4GGa8B8DRNCJOADxk41Q,3.5,$$
Phillies,IQN7FHupd698zsc6XmvWQA,4.0,$
DragonEats,ziWibyZYvqtrbc7f9v2iPg,4.5,$
El Porteño,lKj4XgtSKh20UlHBVHq4Ag,4.0,$$
Betty Zlatchin Catering,7LsFyZ2PQEvkOw0pRCPnkw,5.0,
Locali Mediterranean,weV0R2I-nc73zbmkd-Etdw,4.0,$
The Windsor Tea Room,d9wPElAQxkl3kr020ttwGw,2.5,
Gestalt,MKfsbZ8E1QOXruZOAo9TNw,4.0,$
Sons of Italy-Grand Lodge of Calif,sx-VbkIbvoqW54ZVHF-uBw,5.0,
,,,
,,,
Mission Neighborhood Health Center,_eLEqcb0epZnYqEedBxo8g,3.0,
The Mint,iXR55l9-CqiSUoC_78A26Q,3.5,$$
Ragazza,9acPdpguULGPbChPwpS3aw,4.0,$$
Fog Harbor Fish House,f-m7-hyFzkf0HSEeQ2s-9A,4.0,$$
Matador,9LwoAkemycBPpO08wqU7SA,4.0,$$
,,,
Guerrero Market & Deli,cd6UzEmq4KFAepApE5AAAA,4.0,$
,,,
Cafe La Flore Irving,RLuVFabZ6BR-BzBPmI1Uzg,4.5,$$
El Mansour,v3my2CwwOPb96S2AyMwE_A,4.0,$$$
Brick & Mortar Music Hall,6s67w_r3LZXiSZG8URUq8w,3.0,$$
Cafeto Coffee Shop,b2t7HU5ajDh-V0394bzAIA,4.5,$
Alegrias,tkLC24zVhWLCCFQp3NCKMw,4.0,$$
Union Street Inn,vyYptRluNA56niTIrjM_pA,5.0,
Tres Truck,y019m3BjBcuoNr-mVQpqrA,2.5,$
Garaje,tnhfDv5Il8EaGSXZGiuQGg,4.5,$$
Tacko,uUWH7T9V0kyu-3nig_gatQ,4.0,$$
A1 Liquor & Grocery,B1UaHJQ0S4AOHHcr0A_qLA,4.5,$$
Valencia Farmers Market,-vo1ec75wdALUHExJ4AtKA,4.5,$$
Freshroll Vietnamese Rolls & Bowls,l1oXDZh6vE-cYreeAcfRBw,4.0,$$
AMC Kabuki 8,O7HdPG1c8G0IB3GZc4V2zg,3.5,
Kim Huong,l6Mk5Aoc7gKHUxQJZyq8nQ,4.0,$
,,,
Chinatown YMCA,0w_wQNAjQUMR7ek_5qj6og,4.5,
Lava Lounge,YViYcQcxUawVKfo94eOS6Q,3.5,$$
Tropisueno,_EncdQezAzcShATMFXL0dA,4.0,$$
The Final Final,y6pcHVbmjY-WkRIA_ZSj0Q,4.0,$
Amber India,dC_kA-R2qb-0iEmoI4VKPg,4.0,$$$
The Hollow Cow Market,zXPPrqWjmktnrqz5pDpUIQ,4.0,$
Left Coast Catering,hgBlKqq77oH9mJ_DD70X5w,5.0,
Petite Auberge,aJCHhFDu8IdDrE48UtfVRA,4.5,$$
Turo Cafe and Grill,OXXBrMzu-vCFAH36UOmz1A,5.0,$
Jefferson Elementary School,sgDUFcvlEtoUCSYKn_1vvg,4.5,
San Francisco Soup Company,trB40ZmW08mbVKnEEtXeUQ,3.5,$
,,,
Raven Bar,lOENC0d2BCi9AyBjc_1BHA,4.0,$$
Polk & Green Produce Market,U7lsqRAaPcZ-6vhrmRNCEA,4.0,$$
Leaping Lemur Cafe,_Xn0TVa1lSQSa-h32SptRg,3.0,$$
Carl's Jr.,qZMl90jmiIDerOzGGcl5Hg,2.0,$
Upcider,bYWDU1zI7LmIitVz8fl3RA,4.0,$$
Sakana Sushi & Grill,shGrK3zfITUUY4SsqKk_Bg,4.0,$$
Zero Zero,8skVQNkVBv90iiPtFeSpzw,4.0,$$
Castro Village Wine Company,XoSfRFF7F0K8dlquiWuuXw,4.5,$$
St Anne's Home,d39E8gTlEoQY2iyyldZDsA,4.0,
Olivo's,wC6YHdGylMHRh3-Nsb2yNA,4.0,$
Western & Eastern Medical Practice Center,SRne5Sn7LKw_1f8dByr6yA,5.0,
Safeway,g5trriJsGRy1S1eFIGilEw,2.5,$$
Le Meridien San Francisco,sV9Q7DwiQO6H7ej5j7I6zA,4.0,$$$
Mission Groceteria,-zXHGGssAwcYTtFwAK1-pQ,5.0,$$
Bask,cvWuRzkFcf5KrEBiZEoYEA,4.0,$$
,,,
Mercury Cafe,X1XdSgiNBAEwMrC7WeLO2w,4.0,$
Aptos Middle School,P4YBjAo7tbkdx1mBdbP_yA,3.0,
McKinley Elementary School,hR5UIYYrYEdiQqxE1h6Log,5.0,
Clancey's Market & Deli,kjQneHe83CJ4ObxT2BlM3g,4.5,$
Southern Pacific Brewing,3PfAzrjJzw7XsO7hzeXFsg,3.0,$$
Kitaro Japanese Restaurant,_JB5Bv5h7txJ7rcqcQJ6fw,3.5,$$
Brenda's Meat & Three,UbKrcsBaZoaBkBOajEX08g,4.0,$$
Kimochi Home,SBMMb1JOeuk-N3arQ6mFZg,5.0,
Thorough Bread & Pastry,MTIqLOBdISaon4G22qb5Lg,4.5,$
Gold Coin Trading,G-NgB1MxeFQOeo9oAmFzLA,4.5,$$
Dolce Amore,ip8uNJnwVaPYYBiV80ZLoQ,4.0,$$
Starbucks,4t-qN4ePbNl4GiDGpEJjCQ,3.0,$
BIX,PzPPcGVg5O4UuW5cTopJhA,4.0,$$$
Palio Caffe - UCSF,CFzCcOdtg7KNAHfp1DRe7Q,3.5,$
The Morning Fix,i7S7iv9Nzpi_Ox-ZMA8Dug,4.0,$
Unimart,aXQoU9nzfQtrboaVz-ItUg,4.0,$
Century San Francisco Centre 9 and XD,zcNaSJI7IrLYSKeE12L29Q,4.0,
Benkyodo Co,0100LAmvjZPFjEPswwrDBQ,4.5,$
Bottom of the Hill,OlO9Yhi_vWYt2lrA_HbMGA,4.5,$
Toma,ngn0WekzH3vzraKDcYi5GQ,4.0,$
Straw,IMcnK1JuvoQPN8OktoLtIg,4.0,$$
,,,
Burger King,2L4tJ-kfHaBXlF1nwDz-_A,2.0,$
,,,
Moshi Moshi,oi-jTQzuKRG_7q3u70LHDg,4.0,$$
Morton's The Steakhouse,ITFRPmzOeEp6dY3Dufh8vw,3.5,$$$$
La Stazione Coffee & Wine Bar,gaV5SHzG-0pYXbY5aqXDtw,4.0,$
BevMo!,T8VkmvckJAjh2IwN1aKpKA,3.5,$$
Esposto's Delicatessen,BPhrV8YSLBzuxaWTu7y9tw,3.5,$
Sushi Kinta,gpoZezJTkJZPrIYa08Y4Aw,2.5,$
Buffalo Burger Restaurant,Nvc1XZVJZhp2CHbh_hTLUw,4.0,$
Red and White Fleet,9vAViiny5OE6j5C5KpVOFA,4.0,
Barbarossa Lounge,jxlkPU4z1r2LD_3-Mw2Pjg,4.0,$$
Juice Shop,u-a9aqNNiMX6Q0xgYyDaOg,4.5,$$
St Anthony's Immaculate Conception,X5pdJ-HjgyovnL8bpN0X3A,3.0,
Fairmont San Francisco,LW4VZkeEuh6xbrqmWw45rg,3.5,$$$
The Coffeesmith,3bG3JXuJHvejq3SUiij6jg,4.0,$
Malcolm X Elementary School,L7qo7Kg_j6IRu4zeCk_qXg,5.0,
Balboa Cafe,7ZCuoFL4bmDY0Eh3bIZ2Jw,3.5,$$
SF Deli & Wine,MWV8AoySYObkfVpaLhaqKQ,4.0,$
Spiazzo Ristorante,NWu1cDtYArkjWw2F8PzU9Q,4.0,$$
Zushi Puzzle,u2qFhVAiH3kQIGhEW6PmMA,4.0,$$$
Nama Sushi SF,ny32fboJpLx8q1p7KObNxQ,3.0,$$
,,,
Fable,reXWH9Wo0ZTOuQsTMNOSxg,4.0,$$
Skygarden,MiKrfmAJJMAKF6J77fhJUQ,3.5,
Sugar Lounge,TVRand2wmHT67J5WMsiBcA,3.5,$$
Honor Home Care,v_5zJ1BqLGMobEw8U0mEmA,4.0,
May's Coffee Shop,9RPNu5pP4VspDl0pUsbQ-Q,3.0,$
Marrakech Moroccan Restaurant,aO_98F0hBu9f6T7YOsFwrA,3.5,$$$
Oceanview Market & Deli,26PRUvIPpHHrTVmRNx1J1A,2.0,$$
AMC Kabuki 8,O7HdPG1c8G0IB3GZc4V2zg,3.5,
,,,
Honey Honey Cafe and Crepery,W1DGoHrkx8qptuWCcWSPLA,4.0,$$
Bacco,7yYLaUjI5cFRaXWDKfRGbg,4.0,$$
Modera Liquor & Wine,_BQXQQPA1NSQ5W3PCwLGoQ,4.5,$
Michelangelo Ristorante & Caffe,p4noc5fB5D3l54uik05XNA,3.5,$$
El Toro Taqueria,NO7uen-10Bwkf_n4tHCEjg,3.5,$
,,,
Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,4.0,$$
St Teresa of Avila,WcAwyswXaFlymxgkMch-rA,5.0,
Acme Bread Company,I19ntZQrZxMn9gYOOK1rhg,4.5,$
Jewish Community High School of the Bay,MfpRhmBz3W-CDzxH-RQy4Q,4.0,
Green Street Market,9GuesGscyTXfaAA9O5aGaw,2.5,$
Woodhouse Fish,fGj7q3Qro-Efk7t-IVnpXQ,4.0,$$
Fred's Liquor & Groceries,pgL7vaBtYFjCFTMT4x-mOg,4.0,$
Elephant Sushi,czbXSfezN_DK8Ws0vcFqhg,4.0,$$
,,,
NrGize Lifestyle Cafe,JW_Lq_xeT3-_FHQIN0ecQw,5.0,
Visitacion Valley Middle School,r10GFaIiVG9s_W27nRX8YA,4.5,
Chatz Coffee Shop,Uv0rM1mX1bgTx9iKNvM-cw,3.5,$
Cafe Rosso,3Zv7tB6D3O2K5m11kL-cCg,3.0,$
Le Colonial,_ZC_Zvq5DqaPVXIqFzPkBQ,3.5,$$$
Matcha Cafe Maiko,MBj0Tg6SmNJmkl7aCXtq5Q,4.5,
HSS Cafe,bVPV2GxCym_HjxBCvSlfHA,4.0,$
Mario's Bohemian Cigar Store Cafe,UjeOgcv831QTChTP04-Uag,4.0,$$
Florio Bar & Cafe,xZIar7Wc8YCUiAz7S_0Gdg,3.5,$$$
,,,
Pete's Tavern,hiWDJhG4SIKmcFvQyPMcmg,3.5,$$
17th & Noe Market,SwyJpXMtT67jNuG_rj2v_g,4.0,$$
Charley's Grilled Subs,nA1E6UIFgwSRh1POrpQrvg,3.0,$
Paulie's Pickling,n_JIuho2kJfDMS9pCQYr8Q,4.5,$
Atami Sushi Bar & Grill,Wo-ruLEoNLGNGG7gTv7LoA,4.0,$$
Christophers Fine Catering,0_9ZFmgW--KUTWGSP6Ssvw,5.0,
Sushi Time,OzFb5aZuA3RGV_YZlxorNg,4.0,$$
Campton Place,iU-XQ4dhII3WF1UKR4XrNQ,4.0,$$$$
,,,
Boulettes Larder + Boulibar,aUfbSFtjmDWQcqdXg8oeZQ,3.5,$$
Royal Cafe,1gDIY97sSN_48PQcR3EPeg,4.0,$$
Hai's Restaurant,4M1wrPcRWO1iOLsB8-ZuRg,4.0,$
Metropolitan Club,Mb3nf_7My-2vEIEFhqhsXA,4.0,
Mariposa Hunters Point Yacht Club,BqYpq6v923t4Be5Hwy0zfA,3.5,
Snack & Bottle Shop,THL1Np6xuxXQZrSdGA1aFg,3.5,$$$
CyBelle's Front Room,yJjTCZ_WWCeznEWRM-Majg,4.0,$$
Leonard Flynn Elementary School,_cvRHKYUT9lSTEoKhPCUuQ,4.5,
Lava Java,RyMG16yT-rON-uscR3QFwg,4.0,$
Tres Tequila Lounge & Mexican Kitchen,BW4jKEfpbBH7UYthXxETIQ,3.0,$$
Sweet Things,w83ZWz4tEBTIct6l8GS7TQ,4.0,$$
Shufat Market,V-5v17F7IlOLxEyDtCSESw,4.0,$
Harlot,2_LMFvnu6JFdFAq8-WLVYw,3.0,$$
Chenery Market,dyFA3mioZBBRO2B_VP7IJg,3.5,$$$
,,,
Terroir Natural Wine Merchant,c1BdT6faQUUoS6pM8rG30w,4.0,$$$
Club Waziema,6zXVo_uK_GVqN3Z0t5KFHQ,3.5,$$
Jackson Place Cafe,HRyBoh32eQDJ1MPWFHlGpg,4.5,$
Polly Ann Ice Cream,2kigSyi7myx0-34YATi-Xw,4.0,$
Jardiniere,inVsc1turxk_OpM9E2Q1Rw,4.0,$$$$
Pläj Scandinavian Restaurant & Bar,feufnVt4k_t2eJakDU1bAw,4.0,$$$
Pearl Market,ovyyIesKylCuB541ZhktTg,4.0,$
Z & Y Bistro,PH3o6Te6QOA2VC2ZoYz6CQ,4.0,$$
Pupuseria El Golazo,R-qR-pFCw71bjFpr8jfi6Q,3.0,$
Fox Market,KE94BuxgN6d2TcyLvDWQyQ,4.0,$$$
La Playa Taqueria,VhvVzBxyTkDKV1pFT1YwfA,3.0,$
The American Grilled Cheese Kitchen,gxb1-SxUSEIskQg-nNcO-A,4.0,$$
Caffe Greco,uzqUJiCHUqV2c3PnvSsqeQ,4.0,$
Daldas Grocery,id00qOYN4KYQd9c459efLA,3.0,$
Naked Lunch,K9aoButJPQD15rbA5HZMqw,4.0,$$
Maykadeh,OpBTLNaGnGcn8DRsLcEfQQ,4.0,$$
,,,
Grattan Elementary School,SaUt23Mm2L-AKUmchVd2jA,4.0,
The Pacific-Union Club,iC9OiuGRImCjkmlAPusuPg,4.0,
San Quentin State Prison,6lbXO4cVWQtQhxRXFrMtGA,3.0,
AMC Kabuki 8,O7HdPG1c8G0IB3GZc4V2zg,3.5,
San Francisco Marriott Marquis,I7qM3f_vBtI3VC7jYK37NA,3.5,$$$
Heirloom Cafe,gwuCZV_4nIwevDenicG8tw,4.0,$$$
Ida B Wells Continuation High School,AS4g97LmcyRXYvuqsJvIrA,4.0,
Ace Wasabi  Rock-N-Roll Sushi,NMTWmJKWxJD1flwkn7JIPA,4.0,$$
Biscuits & Blues,8oe2cvC0vlQ0DC7Mc_mOjw,3.5,$$
KFC,zGstNOpbauqvxKrjoqhHuQ,2.0,$
Sweetie's Art Bar,7-dAb6BdjgJE_KHTX9CNGA,4.0,$
AMC Kabuki 8,O7HdPG1c8G0IB3GZc4V2zg,3.5,
The Educated Palate,pvD64-V2OjBUFlFs4BQ9xA,4.0,$$
San Francisco Zoo,EnClsPfQ3j-9triBsg3YnQ,3.5,
