name,id,rating,price,review_rating,review_sentiment
Chef Hunan,4z8ySDFczYWgLk1jDyEpKw,4.0,$,4.333333333333333,0.31023148148148144
Uncle Lee Cafe,q2AdwPSkiA9GV0mTtrBYfw,4.0,$$,4.0,0.24047619047619048
Manivanh Thai Restaurant,_fskSC0Z0k27FrLj2OGI9Q,4.0,$$,4.0,0.28923611111111114
7 Mission Restaurant,nik97G8-H0rFoJKO4X3ZIA,3.5,$,4.666666666666667,0.4857142857142856
Allstar Donuts & Burgers,C64O-QLRWXRmoBabA-3jVw,3.5,$,3.3333333333333335,-0.10984848484848486
Victor's Pizzeria & Italian Restaurant,GjdLppkFQODOiV4DQZ5EyA,4.0,$$,3.0,-0.09166666666666667
Lahore Karahi,5zKrxtjKK09F_Dwgs5Kxwg,4.0,$,4.333333333333333,0.03333333333333336
Cancholas Bar,qNU6F32ynMyoijvYvrABxA,4.0,$,5.0,0.3265873015873016
Ideale,Ws6FGlrk0yxBT7GFpik57g,4.0,$$,4.666666666666667,0.23875000000000002
Centerfolds,6Ki5PvDCebTkCRkGEXD1qw,3.5,$$,3.6666666666666665,0.31388888888888894
Upstairs Bar & Lounge,hdnNzDpEVxBYUYlrPr0CzA,3.0,$$,3.0,0.26333333333333336
Wan Kee Restaurant,0v8I8LNHG7ABK9rJKJ46AA,4.0,$,4.0,0.16819444444444445
Hahn's Hibachi Korean BBQ,ARungYngbgtrv0vUfManbg,3.5,$$,3.6666666666666665,0.5601851851851851
Hing Lung Company,_ZysfO74zEDOooCktoEBVw,3.5,$,4.666666666666667,0.6027777777777777
A La Turca Restaurant,2PRgMkqX2dRrcuaJEi_1Rg,4.0,$$,4.0,0.5237222222222221
Burrito Loco,hAekA97knx4rVv5v7_HYQw,3.5,$,4.666666666666667,0.21726190476190474
Cafe Seventy8,xfGxyVapMNlAlqQULvyG5Q,4.5,$,4.333333333333333,0.5040404040404041
Piraat Pizzeria & Rotisserie,YpxDXFtuX47QWGHNvlqpxA,3.0,$$,3.0,0.15208333333333332
Tio Chilo's Grill,OM8v0GDGzdIhcJODUDCv2Q,4.5,$,5.0,0.17314814814814816
Pho #1,N8WqaCKEzEDuVFuRN1y3wg,3.0,$,3.3333333333333335,0.23234126984126982
Green Earth Natural Foods,jnyoYZe9mHX_KMsfSyx4eQ,4.0,$$,5.0,0.34563271604938267
Cafe Insalata,bPqj4m-cNODZ4vLxTN7ZTg,3.5,$,3.0,0.4530555555555556
Guerra Quality Meats,jK1_pM6U50seuco7Tvhing,4.5,$$,4.333333333333333,0.1327777777777778
Thirsty Bear Brewing Company,M1qm-JWaI1tHVBx-XLJbmA,3.5,$$,3.3333333333333335,-0.041319444444444416
Il Pollaio,66khyY7kxNKiW6x7anZj9g,4.5,$$,3.6666666666666665,-0.06825396825396825
M & M Shortstop,HUW2WpReOTXIhs9muXjjmg,2.0,$$,1.3333333333333333,-0.1574074074074074
Amici's East Coast Pizzeria,G_CJ4WcLc64c4Re_YCGDnA,3.0,$$,4.0,0.3983333333333334
Them Ky,lw38MxB5AReAzXQVRrOfXg,3.5,$,4.0,0.10416666666666667
Marnee Thai,pYk2UZ_AUGWO4s8YFepRHQ,4.0,$$,4.0,0.11203703703703705
Beretta,4KfQnlcSu4bbTqnvGdGptw,4.0,$$,4.0,0.22152777777777777
Barcino,8NTW-bp5prQmhKEI5f4qxw,3.5,$$$$,3.6666666666666665,0.42708333333333326
Press Club,Fvn-UN7IQvxlfLBpJdbMUA,4.0,$$$,3.3333333333333335,0.4248737373737374
Lucky,0z7XDbyEnkjI6LyCzztfLQ,3.0,$$,4.666666666666667,0.3258270202020202
Casa Lucaz 3,uuDCkNSudZ8QQGnrxK3jCA,4.0,$,2.3333333333333335,-0.04999999999999997
21st Amendment Brewery,2FhkLW_EwD-CwOzteklkIA,3.5,$$,4.0,0.06250000000000001
Express X-Press XPress Market,URPXWRT71ZJwxMvyoN4ovA,3.0,$,3.6666666666666665,0.4479166666666667
Gino's Grocery Company,k6svZTghwr-S2iq8Wx3okw,4.0,$$,3.6666666666666665,0.38166666666666665
Peña Pachamama,7HHq6MKpWcZqUgwsQaBSZw,4.0,$$,4.0,0.2520192307692308
Eats,21wF1dQFS2bEL56DuqxRsw,4.0,$$,4.0,0.24925925925925926
Lovejoy's Tea Room,s-ihKanDRDHTD8U49HFA5Q,4.5,$$,3.3333333333333335,0.08333333333333333
The Creamery,qGjG43GoNvogez30ISBoAg,3.0,$$,4.333333333333333,0.20555555555555557
Holiday Inn Express & Suites San Francisco Fishermans Wharf,viO9T8NVms179mVNeeFrfA,3.5,$$,4.0,0.12916666666666668
Smokin' Warehouse Barbecue,qQAwvheHpMU9MpYoJyMw6Q,4.0,$$,4.0,0.075
F T I Arco Gas Station,3xjRltQt31Jw-oqxJAOjXQ,2.5,,3.0,-0.05185185185185187
Executive Cafe,z93mjnqenYRyeoWqOJXlrA,4.0,,3.3333333333333335,0.5166666666666667
Church Street Cafe,w_CDMwPaFE8L-cFQZzFyTg,4.0,$,4.666666666666667,0.18367424242424243
Daily Driver,01PEEGsmzViln0LKbQNG2Q,3.5,,3.0,0.15303030303030304
Luce,FDi2dELjM0T_Es8Ka-C6gQ,4.0,$$$,3.6666666666666665,0.3902777777777778
La Jefa Taco Truck,knfB3bye8C842qOXg5WZgw,2.5,$,1.6666666666666667,0.28425925925925927
Billiard Palacade,eGkO001mzh7i5dNsRywpgA,4.0,$,4.333333333333333,0.23240740740740742
Holey Bagel,2sNnba1Y2-oVZHwhp0vEcg,3.5,$,3.6666666666666665,0.005000000000000042
Thai Spice,gPMeR13r24uBVvWtp5MOWg,3.5,$$,5.0,0.58
Sun Sang Market,G9D7fzzAvXKjOjZtYXub3w,3.5,$,3.0,0.040648148148148155
Irma's Pampanga Restaurant,TkG9X1noKvdPMHd7sjkVig,3.5,$,3.3333333333333335,-0.13472222222222222
Art's Cafe,MXKWFQHoC0SXy9UI-Djn7g,4.0,$,5.0,0.06836734693877551
My Canh,ZBX6HhQWZse0KJ_wPtIFAw,3.5,$,5.0,0.29555555555555557
Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,4.0,,4.666666666666667,0.31875000000000003
Fog Harbor Fish House,f-m7-hyFzkf0HSEeQ2s-9A,4.0,$$,4.333333333333333,0.3011111111111111
Town & Country Club,EKjWDdbDE1qCk8HECVxD8A,5.0,,5.0,0.3311123136123136
Panchita's Restaurant No 2,fzhWuy8DD4Gr9HwDLaWISA,4.0,$$,4.666666666666667,0.38388888888888895
Pride of the Mediterranean,Q3WVLBpfaF9avnq1fFQ51g,2.5,$$,2.3333333333333335,-0.1864583333333333
Round Table Pizza,LYzW5O-VQ0k-8INvA0_ryA,2.5,$$,2.0,0.06487373737373738
Jean Parker Elementary School,4oWUPawTmIiRRPAV2qypYw,4.5,,4.333333333333333,0.27222222222222225
Dagwood & Scoops,_W4Q8MR6DPd81LRQNBcB0g,4.0,$,4.666666666666667,0.4173466435185185
Cafe La Boheme,3IPHiyXfwdN7lwz5qqotJA,3.5,$,4.666666666666667,0.3666666666666667
Lupa Trattoria,0COxcLD-42ecMqBYyoUfyQ,4.0,$$,4.0,0.4820887445887447
Good Eats Cafe,UapQrh04k9QkZuuIuc_mzg,4.0,$,4.333333333333333,0.33882575757575756
SPQR,uEucSd4jwY_zb10AcEye_g,3.5,$$$,4.333333333333333,0.07592592592592591
La Palma Mexicatessen,bNvaWa9wSLHjlFlrD7i9Ow,4.5,$,4.0,0.2986111111111111
Golden Flower Vietnamese Restaurant,U_DnxqcixH5tHMvcrjkcZw,3.5,$,4.333333333333333,0.41154761904761905
Akiko's Restaurant,IRD_9JUjR-06zztisuTdAA,4.0,$$$,3.0,0.07592592592592592
Paradise Coffee and Donuts,0bAAwWmfzOlDwrO8835zGA,3.5,$,4.0,0.16438271604938273
Fior d'Italia,yQxW5sK7n7T5JDoPBY2QCQ,4.0,$$,3.6666666666666665,-0.4000000000000001
Lers Ros,WFgRFq_KxIs2fkYo1iD6Tg,4.0,$$,4.333333333333333,0.11413817663817664
Pinkberry,I-2sRRTxnKqjozpPMhR8lQ,4.0,$,4.0,0.4157142857142857
Jim's Restaurant,Vkz5U3C0WC33pPl7CHfmsQ,4.0,$,4.666666666666667,0.3416666666666666
Gas & Shop,sNPpsIYRZcQeiLYoBbO2xQ,2.0,,2.6666666666666665,-0.18333333333333332
Lick Wilmerding High School,7bdsOocSnIhS_k8aYHCa6Q,5.0,,5.0,0.2850000000000001
Original Joe's,GtKxIGU6LJu14UErdNulmQ,4.0,$$,3.6666666666666665,0.38819444444444445
Fiore Caffè,MjeuqfVgxCL_XVJJoCLTFg,4.0,$$,3.6666666666666665,0.032304894179894184
Alvarado Elementary School,rU5z9bN4DDQyDRt6V4wsBA,3.0,,3.0,0.18853535353535353
Loving Hut,rQ8lUysrEPFTXqmqK4ASkQ,4.0,$$,3.6666666666666665,0.29444444444444445
Le Cafe du Soleil,R3YMmqmPIjJh8V80VpTD1w,4.0,$$,4.333333333333333,0.2231278935185185
Palio,Bs-uBmaaGhr3XF6uFXfAFw,3.5,$$,4.666666666666667,0.2724747474747475
Tower Car Wash,_Itb3Ma0XVP1df1mIzXT_Q,3.0,,2.3333333333333335,0.3770833333333334
Stacks,qHCqD2rIiIQ9BK8wfTjVvg,3.5,$$,3.0,-0.001190476190476199
Lee's Sandwiches,maULMTcda9y6bQlPnqcJVw,3.0,$,4.333333333333333,0.12083333333333333
White Palace Liquor Store,hxMNw8bT4sJ6T2Um7aI4NA,4.5,$,5.0,0.47187500000000004
Aria Korean Street Food,KA-P3d2NcbJy5SQN-vCzPA,4.0,$$,3.6666666666666665,0.2400793650793651
Silverstone Cafe,rbtA1V-aRy60NdhwIFj6bw,3.0,$,3.3333333333333335,0.1691865079365079
Lori's Diner,llmqe5EL99kPqqT3T7C8vQ,3.0,$$,3.0,-0.019166666666666683
Thanh Long,z9CN58fSrA46ggyb6OnCnQ,4.0,$$$,3.3333333333333335,0.22722222222222221
Mel's Drive-In,V496H0yYm75UcFdrmr1Zlw,3.5,$$,4.666666666666667,0.35654761904761906
The Cathedral of Christ the Light,L4TaO_pX4wNFtEgbWuAjNw,4.0,,3.0,0.3069444444444444
Tasty Coffee,C60uLcN-7J2VwH9sBjVg8w,4.5,$,4.666666666666667,0.16115933641975308
Basil Thai Restaurant & Bar,lL-Zq1hlHreP7qAA2sVqNg,4.0,$$,4.0,0.1575
Miraloma Elementary School,94sAjDIl_rgw07hdELxW6w,4.0,,4.0,0.24492424242424243
Pho Huynh Hiep 2 - Kevin's Noodle House,Bfc3RwM7UAEohk9e19Q1xw,4.0,$,4.333333333333333,0.32037037037037036
Hang Seng Meat Market,t01ne3zBsWai6nXwcbvmKw,4.0,$,4.0,-0.0028571428571428636
On Lok Lifeways,ggf5kd52OYz79K_vPlmv9g,3.5,,4.0,0.10138888888888892
iThai,7N9Bqb5bB-Iqu1ho9Us9fg,3.5,$$,3.3333333333333335,0.3622916666666667
Four Seasons Hotel San Francisco,s17UpNt-CaHbA3QaarI_7A,4.5,$$$$,4.666666666666667,0.2899594907407408
The Chieftain Irish Pub & Restaurant,QkaSsRmSHnc7vlypsfNfyA,4.0,$$,4.0,0.2125
Yoppi Yogurt,E5AaSzcx-LTGT2Iv2oX_Bg,3.5,$,2.6666666666666665,0.39444444444444443
Il Borgo,ZzlQeq0FH1m8AXoHF3qnpA,3.5,$$,5.0,0.4949074074074074
The Gap Cafe,4r_2IlyjfHnp-We4-ZIAMQ,3.0,,3.0,0.053125000000000006
Absinthe Brasserie & Bar,353bun0151fMbR3ut2d-nw,4.0,$$$,4.666666666666667,0.03042328042328041
Cafe Prague,WI3XGMuBiy04YR6rmiLnyQ,3.5,$$,3.0,0.10138888888888888
La Paz Restaurant Pupuseria,U3s-sJmrxCWLvqvS3sHpEQ,4.0,$,4.333333333333333,0.15573495370370372
Thai Cottage Restaurant,UA5uLFfgLYxZVAd3BLfKZA,4.0,$$,4.333333333333333,0.24886363636363637
Suppenküche,DGyoVB9PdI9_jw0CNi_OPg,4.0,$$,4.0,0.3188095238095238
St. Francis Fountain,Zx_VDLeaFdnMFkGyorDZtQ,4.0,$$,5.0,0.33666666666666667
Chouquet's,4YQg81cDjn2Ei7NYvRHXpA,3.5,$$,3.0,-0.0377777777777778
Pi Bar,d3KfHPRCscsm2gC884lsHg,3.5,$$,4.666666666666667,0.1256172839506173
Yum Yum Hunan,BpFYTc8r8S1FHfBoCyxRSg,3.5,$,4.666666666666667,0.22962962962962963
Opera Plaza Cinema,rwu2h9V6zXUTmn7-eCVCUg,3.5,,4.333333333333333,0.1875
Live Sushi Bar,j_YtZXamd5GHfL-BhfkiLQ,4.0,$$,5.0,0.5933333333333333
The House,ZoZjbOYR-apY8XvommlNUA,4.5,$$$,5.0,0.12175925925925925
Cioppino's,6h7YCp2KLfbu3tbRmNSb-g,3.5,$$,4.333333333333333,0.4703703703703703
Zuckerberg San Francisco General Hospital and Trauma Center,VWCXj51YMHRhl-V9qfNbEQ,2.5,,2.6666666666666665,0.14722222222222223
Commonwealth,2QxsgelKVnEdd-PQ2efI8A,4.0,$$$$,4.666666666666667,0.2955555555555555
Mayes Oyster House,uXIXd10crfSV8JJi-efHeA,3.0,$$,2.3333333333333335,0.06388888888888888
Eleven O One,jAoKH55Wtq1rCa6jdNfbig,4.0,$,5.0,0.4403385416666667
Valencia Pizza & Pasta,Syaydy3OIMsziI1spwAanA,4.0,$$,3.6666666666666665,0.38547619047619053
Taqueria Guadalajara,XBwZkkydL3AmpYuczv0rZg,4.0,$,5.0,0.27654389880952385
New Princess Market,lYnzwWX62hqc51KqujCDKQ,4.0,$,4.333333333333333,0.2074074074074074
Pho Tan Hoa,aPWsJK-BuGQftRY5WECmAw,4.0,$,3.0,-0.06999643874643875
Bite,ZXwnSN4GlEuSTNCRrjjRMg,4.0,$$,4.666666666666667,0.15833333333333333
Crave,Q0oL5266N9N-MWhewZLZiQ,4.0,,4.0,0.40909090909090906
Nopa,ttarnopezxmp2ROB1N2PaA,4.0,$$$,3.0,0.21444444444444444
Kama Sushi,bCrPqM3TTC8lGQCLYGIpLw,4.0,$$,4.0,0.4225541125541125
Lucca Food Deli & Wine Shop,_wwK7GNlzZFoZNyQRygu_w,4.0,$,4.333333333333333,0.3333333333333333
Alexander's Steakhouse,PLx_VnZyFmxTS1zNTaDJxA,4.0,$$$$,4.333333333333333,0.27460317460317457
Empero Taste,ufEYEDMaaoiFAxw81IlBAw,3.5,$$,4.0,0.16126984126984126
Utopia Cafe,Z-fTFkb_AQ-Wu6qss3Wm1Q,3.5,$,3.6666666666666665,0.22703703703703706
United Irish Cultural Center,Mbv1R8pCzYgVGQMBjsoetg,4.0,$$,4.666666666666667,0.33422619047619045
Don Ramon's,Rh4NhLtNdlOcQnc-iCRJOQ,3.5,$$,4.333333333333333,0.06910714285714285
Ladle & Leaf,Co_g1tFxnqOVRDmNLCgSvQ,4.0,$$,2.0,0.08452380952380956
Panaderia Andrea,j7z7Nf5Y9QObsk88PhqlyQ,4.5,$,4.333333333333333,0.4055555555555555
Jitlada Thai Cuisine,DhxBcPJr1igtHNqDyvJ_lA,4.0,$$,4.333333333333333,0.25708333333333333
Yick's Liquors,vGIFGgPFCEsfaIDKsiRQOw,4.0,$$,3.6666666666666665,0.08885521885521885
Ninki Sushi Bar & Restaurant,h6l8EL19eoNvAzUK5dDR3Q,3.0,$$,2.0,0.225
Starr King Elementary School,TJVzQELy4JUrXwZYfuqHyQ,4.0,,5.0,0.5349206349206349
La Fonda,GPK6hwD_EGKCRVD1cWESig,3.0,$,4.0,0.09499999999999999
Sauce - Belden,jzo4h7-wAXQfoZwYT-Rzag,4.0,$$,4.666666666666667,0.40166666666666667
JJ Fish & Chickeny,YG3xWeJ3f350zSNZKs1p5A,3.5,$$,3.3333333333333335,-0.010426587301587277
Cordon Bleu,Di4kb-1tnjP5OKFuV8qbUA,4.0,$,3.6666666666666665,-0.10558862433862433
Rainbow Grocery,5NvXIkNdCCqUb235WVfMJg,4.0,$$,3.6666666666666665,0.08020833333333333
Sunset Strip Liquor Store,c7Ny8VKYZpfd5rp257sHIg,3.5,$,3.3333333333333335,0.08848484848484849
Shell,0eBDcg_MjxmC8Erjy995bg,2.0,,3.6666666666666665,0.10555555555555553
Sushi Hunter,vTGaPVLF8saopNqIkHRlzw,3.0,$$,2.6666666666666665,0.33888888888888885
Imperial Tea Court,bI0djBt4exAWQQOxaVexDA,3.0,$$,3.0,0.12592592592592589
School of the Epiphany,Vp8oeCDeh0-_zTq0pcMK4w,3.5,,4.0,0.2333333333333333
SO,WG9Q3g5Dbc9VcahtvbvOsA,4.0,$$,4.0,0.1913720538720539
Sears Fine Food,3LZRfbnx8bCpHWrRDSIF9g,3.5,$$,4.666666666666667,0.3004484756865709
B Star Bar,6bc2FmFGzrcEvXcS2cOeeA,4.0,$$,4.333333333333333,0.20138888888888892
Per Diem,MXy-YMQCWpBJf92HFRhGhw,4.0,$$,5.0,0.5865079365079365
Cheese Boutique,RMD2w2KYa4Vm5EYZ6UCu4Q,5.0,$,5.0,0.6645833333333333
Cajun House,Mavr1mEE-CCP3GHTKle7BA,3.5,$$,3.0,0.1847685185185185
Pho Vietnam,9PfzLnAi8pyK86Rv2MsvCQ,3.5,$,3.0,-0.17685185185185184
Larkin Street Youth Services,cjhrDT6aL6w5ttQHwo0iwg,3.5,,3.6666666666666665,0.29583333333333334
Battery Street Coffee Roastery,RAO5L5XSbZtg2oIGOftN2Q,3.0,$,3.0,0.14814814814814814
Bay Club San Francisco,FsJymPpKKM2mtzMDpSVxiA,4.0,,2.6666666666666665,0.4634444444444445
La Taqueria,JARsJVKLPgs_yC3cwDnp7g,4.0,$,4.333333333333333,0.28759259259259257
Town Hall,Tyn-UqOTpVHtZAgrB0lWyQ,3.5,$$$,2.6666666666666665,-0.007539682539682513
Episcopal Community Services,d0ZKib7OWj2LEJpaD6brLQ,4.0,,3.3333333333333335,0.2583333333333333
Bi-Rite Market,H3LVKSUbbUFqlTuxDKerAg,4.5,$$$,4.666666666666667,-0.06833333333333334
Bessie Carmichael School/F.E.C,qXPvVLOcXY_11uaVX3aV7A,3.5,,3.3333333333333335,0.48293650793650794
Alborz Persian Cuisine,83lEHBx7nSKvdLz_P5xbMw,3.5,$$,4.666666666666667,0.3458333333333334
Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,4.0,$,3.0,0.3066137566137566
Redding Elementary School,WbMghHrldn-RRNOPVJNVIQ,5.0,,5.0,0.20793650793650795
Osteria,-QCX1EAgUQBBrbddDkPK8g,4.0,$$,4.333333333333333,0.06666666666666667
Lowell Alternative High School,1ZThCX_TlIE712cHWAiSkQ,3.5,,3.0,0.3654761904761905
Bistro Boudin,zVkmaOTMq2xpkbK9whCLmQ,3.5,$$,2.3333333333333335,0.06666666666666667
Sacred Heart Cathedral Preparatory,MM0HSmoMrJy73fFXPfmz4Q,4.5,,3.6666666666666665,0.25499999999999995
Prospect,0Sh-XNVgGDRwiN4K3UEQJA,4.0,$$$,4.333333333333333,0.11604938271604938
Menkee Wonton,zD2yK9jTInJriu-TrnKifg,3.0,$,3.0,0.0490740740740741
Delancey Street Restaurant,SvpTxa_8_tclKB6Tk298dQ,4.0,$$,4.333333333333333,0.3206597222222222
Phillip and Sala Burton High School,e-DfFG64DY0-Oock3KLMCw,2.5,,2.0,0.19719696969696968
Curry Up Now,bBTRc2-Fq_ppT0b_i4v4iQ,3.5,$$,4.0,0.27187500000000003
Franchino,kgKMZc97EdDaq77dtTqqNQ,4.0,$$,5.0,0.2783333333333333
Hunan Chef,3AfJM2V4SS5v3nVoJfo-wQ,3.0,$,3.6666666666666665,0.295
Bamboo Restaurant,j8Ih_-L9adYlmkh1nC-GCA,3.0,$$,3.6666666666666665,0.3
The Hamlin School,8NEd25gOLM-ArYsdEgUkDw,4.0,,3.3333333333333335,0.15277777777777776
Lafayette Elementary School,Fz3YqjANm5FcisFxtfUxfQ,4.5,,4.333333333333333,0.28958333333333336
Pera,BH9Ln4DRO5nVasySkKx3aA,4.0,$$,2.3333333333333335,0.1688988095238095
Double Play Bar & Grill,FSQ2DDzFerLBt1QzNv7dKQ,4.0,$$,3.3333333333333335,0.1125
Central Coffee Tea & Spice,b1zMlSbFOk5MfxJ_HiB4SA,4.5,$,4.333333333333333,0.29857142857142854
Xpresso Tea,NcBe0E7_Tx4D_21TP3MNcQ,3.5,$,4.0,0.16120370370370374
New Lien Hing,eihAAH_zSTkH1Lgcg2RPIA,3.0,$,3.3333333333333335,0.38518518518518513
Roaring 20's,mu5mTXmFU4xKHx2pDwipiw,3.0,$$,2.0,0.061111111111111116
Good Luck Market,AotGpR8U-jdiJEHgrTi4jg,3.0,$$,2.6666666666666665,0.004861111111111122
Bien Hoa,FbnKItSEZzIpMyOmOOE_Rg,3.0,$,3.0,0.28904220779220774
Cafe Jacqueline,JJnkXwf96vh1Uu7XZWZZAg,4.0,$$$,3.0,0.15277777777777776
Le Regency Deli,wVswHX9M3IP0zWXIgLF-6w,4.0,$,3.0,0.24166666666666667
Little Vine,OREar045O5KiG8P_8dePng,5.0,$$,4.666666666666667,0.18028499278499277
Rainbow Grocery,5NvXIkNdCCqUb235WVfMJg,4.0,$$,3.6666666666666665,0.08020833333333333
Kara's Cupcakes,9rVo1Oij4zubz695kebsuA,4.0,,4.0,0.17733333333333334
Sift Dessert Bar,R69dsC7QTTf-XwTDJawMHQ,4.0,$$,5.0,0.38039682539682534
Sushi Suki,OVbF_IMHhBDi62Njm7zs9w,3.5,$$,2.0,-0.10833333333333332
Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,4.0,$$,4.666666666666667,0.2501700680272109
Beretta,4KfQnlcSu4bbTqnvGdGptw,4.0,$$,4.0,0.22152777777777777
On the Bridge,pLZFRsn8HjVzcITHqa8Yfw,3.5,$$,3.0,0.20083333333333334
Peking Restaurant,_3MJz0zgTg35NZGlifqQzQ,3.5,$,4.666666666666667,0.3034722222222222
Monroe Residence Club,tjDBlIQmwLy_JqMj7bT_3w,2.5,$$,2.3333333333333335,0.27044444444444443
Bryan's Grocery,jMEWC8hTokdYuvtAsJvoow,4.0,$$$,4.0,0.3444444444444444
La Canasta,JQ1R8IfcvUil8O6T9rofPQ,4.0,,3.6666666666666665,0.18055555555555558
The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,4.0,$$,4.666666666666667,0.1962962962962963
V Cafe,qqUqgHS2K20ePDQ-nJzM7w,4.0,$,4.666666666666667,0.07638888888888888
Golden Bear Trading Company,b-ylC7pGKuh4yw6l1Q1k9g,4.5,$$,4.333333333333333,0.24444444444444444
Boudin Bakery,UCn4pqLpAdU1OjpoorA0og,4.0,$,4.666666666666667,0.4675
Mission Hills Middle School,bUZdG27caRRlBHNpf-RyQQ,3.0,,3.3333333333333335,0.045833333333333344
Buena Vista Horace Mann K-8 Community School,ldJGqcB9kmRX7i0VFFmq5A,3.0,,3.0,-0.1325595238095238
El Chico Produce Market #4,wmOtvQvJALyGpKjINALecg,4.0,$,4.333333333333333,0.29007936507936505
The Broadmoor,DSJiMF9I6FC173w7e8DU_A,3.5,,3.0,0.3333333333333333
JapaCurry,thAbNIGH1pWMi6uPw39e1w,4.0,$,4.0,0.21185185185185187
Pork Store Cafe,eOCVoXsOEnbr9c89RD0UEQ,4.0,$$,4.666666666666667,0.2690740740740741
St. Francis Yacht Club,98jlX8i46-2S8u2dztJxXg,3.5,,4.333333333333333,0.466156462585034
Viva Goa,SAxC2Qim3Zd_GmTRKJOqiQ,4.0,$$,5.0,0.6754166666666667
Mission Bay Cafe,9JOBfmJGU8sEFQHVoBy3jw,5.0,,5.0,0.24166666666666667
A K Meats,E60m-4IPYWZogI0EEVwbog,4.5,$,5.0,0.6166666666666667
Riverside Seafood Restaurant,1xvpFG2vz5zKpbCS6lwFlQ,3.5,$$,4.333333333333333,0.2638888888888889
Dol Ho,I8q7lH2GAMQmQydZaEU1DA,4.0,$,4.666666666666667,0.02658730158730162
Spruce,ZfMLpV7p3EvRv3Idpx89sQ,4.0,$$$$,2.3333333333333335,0.27436507936507937
All Star Donuts,J9UyFeAMsZhqCFNxSFNNkw,4.5,$,4.333333333333333,0.0021064814814814683
Ali Baba's Cave,LhK62UzwSDAr0eO--ikToA,3.5,$,4.333333333333333,0.1986111111111111
Sheridan Elementary School,vRvPE-TYsH95GPVMfv7_1A,5.0,,5.0,0.3084656084656085
Social Kitchen & Brewery,H6f4SHDhgrMaK-6MjP0GTg,3.5,$$,2.6666666666666665,-0.27657828282828284
SF Wraps,3AC3j3K25rdYLDe3D2Ld4w,4.0,$$,3.0,0.24097222222222225
Four Seasons Hot Pot,qEa7M3OPEExLFTlN7O5kqg,3.5,$$,3.3333333333333335,0.2877074314574315
Le Beau Market,UusODx67j3KEZBTMqRTC4A,4.5,$$,5.0,0.2794642857142857
Ebisu,D1K_lFglA5fOYquqltYcdg,4.0,$$,4.666666666666667,0.2800854700854701
Work Of Art Catering,JqRgdXamsrItIQlUm4xF-A,4.5,,4.0,0.3663888888888889
Pagan Restaurant,msESLp0PLBVBlbUnYbIj8w,4.0,$$,3.3333333333333335,0.275
Mexico au Parc,wSMxakceGgjxKr63XfMACA,3.5,$,3.6666666666666665,0.10000000000000002
Roam Artisan Burgers,4eaK2-Q0dEXWMr5SOoV_Sg,4.0,$$,5.0,0.3527777777777778
Charlie's Deli Cafe,hNze7c3mWvEnAXYT_geV9Q,4.5,$,5.0,0.4384108946608946
Punjab Restaurant,Z_y97di6ovwsjFjCBRoMZg,4.0,$,4.333333333333333,0.2799537037037037
Dong Baek Restaurant,wgr1OpJ1uwuT-wZ4VPJTTA,3.5,$$,2.0,0.0736111111111111
India Clay Oven,YYBfO95m1uoxvHqXVoqUgQ,3.5,$$,4.333333333333333,0.28797619047619044
MoYo's Froyo,pGtYO6HNIJ3VrBsmRqEgSg,3.5,$,4.0,0.3063492063492063
Cafe 24,6n84qZivX5Ecgo4twvX5TQ,3.5,$$,4.0,0.2775
AA Bakery & Cafe,SeXRih1jqC_GV1suD1bf-w,4.0,$,3.6666666666666665,0.13075396825396826
Basa Seafood Express,imHjAJ9uuUK_PNkzT9kCag,4.5,$,5.0,0.31249999999999994
Kibatsu,qvGED1YA1lt_wrbP92RVZA,4.5,,3.6666666666666665,-0.047222222222222165
House of Nanking,C0whbbQhUMBv8X-Mmtqrcg,3.5,$$,3.3333333333333335,0.18650000000000003
Arabian Nights Restaurant,w5BLpD2_aj9gyTMiStJ65Q,4.0,$$,3.6666666666666665,0.21527777777777776
New Tsing Tao Restaurant,-n-ZXgK7JzNk-uOtHCLE9A,4.0,$$,4.333333333333333,0.26805555555555555
Emperor Palace Restaurant,CqhD3Ou25ygJPvweqFaZSw,3.5,$,3.0,0.09097222222222222
Fringale,Ug9a63OBRBje0796bFFPgA,4.0,$$$,3.6666666666666665,0.24962962962962965
Darwin Cafe,g2QJodH7bcdl-btCWfP8cQ,4.0,$$,4.333333333333333,0.05200968013468013
J & A Restaurant,xusFBl0gw2KBsLFV4Rkjdw,4.0,$,5.0,0.4244191919191919
Napoli Pizza,I2QjNedfsZe3rKssrSyoIg,3.5,$,3.0,-0.09884259259259263
Washington Bakery & Restaurant,aHnXmu0YUUg5WW_ERihxTw,3.5,$$,2.3333333333333335,-0.01574074074074075
The Saloon,JDAXKz1T76--VLeJLUIaPQ,4.0,$,4.666666666666667,0.3220707070707071
Arizmendi Bakery,xDwEMq8kgT0eQepn90Jkvg,4.5,$,4.666666666666667,0.15555555555555556
Sugarhill Kitchen,m0l7ZrOIJWfMTS-R36Z5Ng,4.0,$$,3.6666666666666665,0.45611111111111113
